ID	Height
A102332	69
A102333	73
A102334	64
A102335	72
A102336	70
A102337	66
A102338	77
A102339	69
A102340	67
A102341	73
A102342	72
A102343	70
A102344	71
A102345	65
A102346	71
A102347	68
A102348	71
A102349	79
A102350	72
A102351	62
A102352	80
A102353	72
A102354	81
A102355	77
A102356	70
A102357	77
A102358	70
A102359	71
A102360	66
A102361	75
A102362	67
A102363	75
A102364	70
A102365	65
A102366	65
A102367	74
A102368	72
A102369	64
A102370	71
A102371	68
A102372	72
A102373	71
A102374	79
A102375	74
A102376	75
A102377	68
A102378	71
A102379	68
A102380	70
A102381	72
A102382	75
A102383	69
A102384	72
A102385	69
A102386	74
A102387	71
A102388	70
A102389	74
A102390	72
A102391	70
A102392	67
A102393	69
A102394	70
A102395	74
A102396	71
A102397	68
A102398	67
A102399	65
A102400	70
A102401	63
A102402	68
A102403	71
A102404	67
A102405	70
A102406	71
A102407	70
A102408	72
A102409	75
A102410	71
A102411	74
A102412	68
A102413	72
A102414	73
A102415	70
A102416	76
A102417	70
A102418	71
A102419	72
A102420	70
A102421	73
A102422	67
A102423	77
A102424	79
A102425	71
A102426	74
A102427	73
A102428	66
A102429	70
A102430	75
A102431	71
A102432	71
A102433	64
A102434	66
A102435	74
A102436	71
A102437	67
A102438	75
A102439	68
A102440	70
A102441	75
A102442	67
A102443	75
A102444	72
A102445	77
A102446	71
A102447	74
A102448	76
A102449	69
A102450	72
A102451	68
A102452	74
A102453	73
A102454	71
A102455	68
A102456	70
A102457	68
A102458	73
A102459	64
A102460	68
A102461	71
A102462	71
A102463	63
A102464	74
A102465	62
A102466	72
A102467	67
A102468	68
A102469	66
A102470	68
A102471	69
A102472	73
A102473	70
A102474	68
A102475	68
A102476	70
A102477	68
A102478	69
A102479	68
A102480	65
A102481	71
A102482	62
A102483	71
A102484	72
A102485	75
A102486	70
A102487	63
A102488	67
A102489	74
A102490	72
A102491	71
A102492	73
A102493	68
A102494	73
A102495	64
A102496	69
A102497	75
A102498	70
A102499	65
A102500	78
A102501	73
A102502	67
A102503	66
A102504	72
A102505	78
A102506	64
A102507	80
A102508	70
A102509	70
A102510	69
A102511	73
A102512	69
A102513	68
A102514	69
A102515	73
A102516	74
A102517	69
A102518	64
A102519	73
A102520	66
A102521	74
A102522	69
A102523	69
A102524	67
A102525	58
A102526	67
A102527	68
A102528	70
A102529	68
A102530	70
A102531	73
A102532	65
A102533	68
A102534	73
A102535	68
A102536	74
A102537	71
A102538	70
A102539	70
A102540	81
A102541	68
A102542	73
A102543	68
A102544	72
A102545	71
A102546	74
A102547	66
A102548	65
A102549	69
A102550	69
A102551	77
A102552	66
A102553	75
A102554	72
A102555	69
A102556	75
A102557	71
A102558	71
A102559	68
A102560	65
A102561	66
A102562	69
A102563	85
A102564	67
A102565	64
A102566	72
A102567	71
A102568	72
A102569	70
A102570	72
A102571	69
A102572	71
A102573	67
A102574	71
A102575	66
A102576	73
A102577	74
A102578	67
A102579	69
A102580	68
A102581	71
A102582	69
A102583	72
A102584	74
A102585	76
A102586	69
A102587	71
A102588	69
A102589	66
A102590	72
A102591	73
A102592	70
A102593	65
A102594	73
A102595	75
A102596	68
A102597	74
A102598	76
A102599	69
A102600	67
A102601	73
A102602	73
A102603	74
A102604	73
A102605	75
A102606	75
A102607	76
A102608	65
A102609	69
A102610	68
A102611	68
A102612	71
A102613	63
A102614	68
A102615	70
A102616	72
A102617	73
A102618	72
A102619	74
A102620	64
A102621	76
A102622	66
A102623	73
A102624	82
A102625	74
A102626	64
A102627	75
A102628	70
A102629	70
A102630	69
A102631	67
A102632	77
A102633	72
A102634	66
A102635	64
A102636	73
A102637	75
A102638	76
A102639	71
A102640	74
A102641	69
A102642	69
A102643	69
A102644	70
A102645	64
A102646	80
A102647	66
A102648	62
A102649	66
A102650	64
A102651	68
A102652	63
A102653	66
A102654	70
A102655	72
A102656	73
A102657	74
A102658	72
A102659	65
A102660	68
A102661	70
A102662	64
A102663	75
A102664	73
A102665	72
A102666	73
A102667	71
A102668	67
A102669	68
A102670	73
A102671	70
A102672	65
A102673	70
A102674	73
A102675	68
A102676	66
A102677	73
A102678	73
A102679	71
A102680	71
A102681	68
A102682	67
A102683	72
A102684	71
A102685	59
A102686	69
A102687	65
A102688	73
A102689	74
A102690	69
A102691	75
A102692	72
A102693	62
A102694	68
A102695	65
A102696	78
A102697	67
A102698	67
A102699	65
A102700	66
A102701	69
A102702	73
A102703	69
A102704	73
A102705	68
A102706	71
A102707	67
A102708	68
A102709	64
A102710	69
A102711	67
A102712	69
A102713	75
A102714	78
A102715	64
A102716	72
A102717	72
A102718	68
A102719	73
A102720	63
A102721	68
A102722	70
A102723	74
A102724	74
A102725	65
A102726	61
A102727	71
A102728	70
A102729	69
A102730	69
A102731	66
A102732	69
A102733	69
A102734	70
A102735	73
A102736	64
A102737	63
A102738	72
A102739	64
A102740	64
A102741	66
A102742	74
A102743	75
A102744	70
A102745	74
A102746	81
A102747	70
A102748	71
A102749	72
A102750	72
A102751	66
A102752	76
A102753	73
A102754	68
A102755	66
A102756	64
A102757	80
A102758	64
A102759	70
A102760	72
A102761	68
A102762	67
A102763	70
A102764	66
A102765	68
A102766	64
A102767	74
A102768	66
A102769	73
A102770	71
A102771	71
A102772	68
A102773	73
A102774	67
A102775	79
A102776	63
A102777	60
A102778	69
A102779	71
A102780	72
A102781	73
A102782	71
A102783	69
A102784	66
A102785	71
A102786	73
A102787	64
A102788	70
A102789	69
A102790	77
A102791	75
A102792	63
A102793	71
A102794	72
A102795	75
A102796	70
A102797	69
A102798	71
A102799	72
A102800	67
A102801	74
A102802	74
A102803	72
A102804	72
A102805	69
A102806	72
A102807	62
A102808	68
A102809	75
A102810	75
A102811	70
A102812	73
A102813	77
A102814	70
A102815	71
A102816	66
A102817	66
A102818	69
A102819	74
A102820	74
A102821	65
A102822	72
A102823	67
A102824	70
A102825	69
A102826	74
A102827	64
A102828	73
A102829	66
A102830	72
A102831	76
A102832	68
A102833	73
A102834	66
A102835	68
A102836	64
A102837	73
A102838	72
A102839	65
A102840	67
A102841	65
A102842	75
A102843	69
A102844	72
A102845	60
A102846	66
A102847	68
A102848	67
A102849	65
A102850	69
A102851	70
A102852	74
A102853	73
A102854	65
A102855	72
A102856	78
A102857	68
A102858	62
A102859	76
A102860	76
A102861	68
A102862	75
A102863	71
A102864	63
A102865	70
A102866	73
A102867	69
A102868	67
A102869	70
A102870	61
A102871	74
A102872	69
A102873	70
A102874	70
A102875	69
A102876	69
A102877	67
A102878	71
A102879	70
A102880	73
A102881	65
A102882	79
A102883	72
A102884	66
A102885	74
A102886	68
A102887	73
A102888	68
A102889	63
A102890	74
A102891	68
A102892	64
A102893	66
A102894	77
A102895	66
A102896	68
A102897	71
A102898	68
A102899	71
A102900	68
A102901	64
A102902	65
A102903	71
A102904	69
A102905	69
A102906	71
A102907	70
A102908	68
A102909	66
A102910	76
A102911	68
A102912	72
A102913	65
A102914	72
A102915	68
A102916	70
A102917	74
A102918	72
A102919	69
A102920	67
A102921	66
A102922	67
A102923	70
A102924	76
A102925	74
A102926	73
A102927	70
A102928	71
A102929	69
A102930	67
A102931	71
A102932	72
A102933	72
A102934	74
A102935	70
A102936	71
A102937	72
A102938	67
A102939	65
A102940	74
A102941	77
A102942	77
A102943	76
A102944	66
A102945	64
A102946	82
A102947	65
A102948	67
A102949	70
A102950	67
A102951	72
A102952	74
A102953	71
A102954	70
A102955	79
A102956	69
A102957	68
A102958	64
A102959	69
A102960	70
A102961	74
A102962	68
A102963	72
A102964	80
A102965	68
A102966	64
A102967	60
A102968	66
A102969	71
A102970	65
A102971	75
A102972	70
A102973	74
A102974	68
A102975	66
A102976	60
A102977	74
A102978	72
A102979	71
A102980	63
A102981	76
A102982	72
A102983	67
A102984	73
A102985	69
A102986	70
A102987	71
A102988	71
A102989	69
A102990	70
A102991	67
A102992	78
A102993	71
A102994	64
A102995	65
A102996	76
A102997	61
A102998	74
A102999	70
A103000	71
A103001	62
A103002	69
A103003	70
A103004	60
A103005	72
A103006	65
A103007	65
A103008	66
A103009	65
A103010	73
A103011	75
A103012	74
A103013	75
A103014	74
A103015	68
A103016	64
A103017	66
A103018	70
A103019	68
A103020	66
A103021	66
A103022	72
A103023	69
A103024	68
A103025	70
A103026	72
A103027	70
A103028	65
A103029	68
A103030	71
A103031	72
A103032	64
A103033	70
A103034	69
A103035	73
A103036	71
A103037	69
A103038	67
A103039	66
A103040	79
A103041	74
A103042	73
A103043	72
A103044	58
A103045	66
A103046	71
A103047	69
A103048	67
A103049	72
A103050	73
A103051	78
A103052	67
A103053	69
A103054	63
A103055	70
A103056	70
A103057	74
A103058	70
A103059	72
A103060	73
A103061	66
A103062	70
A103063	64
A103064	69
A103065	75
A103066	70
A103067	72
A103068	80
A103069	65
A103070	70
A103071	67
A103072	68
A103073	69
A103074	73
A103075	72
A103076	74
A103077	70
A103078	72
A103079	66
A103080	71
A103081	66
A103082	71
A103083	65
A103084	76
A103085	67
A103086	64
A103087	75
A103088	68
A103089	72
A103090	68
A103091	71
A103092	63
A103093	68
A103094	79
A103095	77
A103096	70
A103097	66
A103098	68
A103099	73
A103100	66
A103101	71
A103102	71
A103103	70
A103104	72
A103105	74
A103106	77
A103107	69
A103108	71
A103109	72
A103110	71
A103111	72
A103112	61
A103113	74
A103114	72
A103115	78
A103116	69
A103117	72
A103118	70
A103119	70
A103120	75
A103121	75
A103122	68
A103123	70
A103124	75
A103125	70
A103126	72
A103127	71
A103128	70
A103129	69
A103130	70
A103131	70
A103132	67
A103133	70
A103134	74
A103135	70
A103136	64
A103137	73
A103138	78
A103139	74
A103140	65
A103141	75
A103142	73
A103143	69
A103144	69
A103145	68
A103146	72
A103147	66
A103148	74
A103149	65
A103150	65
A103151	76
A103152	70
A103153	69
A103154	66
A103155	67
A103156	71
A103157	77
A103158	68
A103159	69
A103160	69
A103161	71
A103162	71
A103163	78
A103164	63
A103165	62
A103166	73
A103167	71
A103168	76
A103169	66
A103170	66
A103171	70
A103172	72
A103173	69
A103174	77
A103175	65
A103176	60
A103177	68
A103178	73
A103179	66
A103180	72
A103181	66
A103182	68
A103183	74
A103184	72
A103185	68
A103186	73
A103187	66
A103188	71
A103189	71
A103190	76
A103191	69
A103192	67
A103193	67
A103194	73
A103195	64
A103196	69
A103197	67
A103198	67
A103199	72
A103200	69
A103201	74
A103202	67
A103203	70
A103204	77
A103205	74
A103206	69
A103207	71
A103208	66
A103209	66
A103210	61
A103211	67
A103212	75
A103213	76
A103214	65
A103215	67
A103216	70
A103217	68
A103218	71
A103219	62
A103220	70
A103221	69
A103222	71
A103223	66
A103224	70
A103225	69
A103226	71
A103227	71
A103228	71
A103229	72
A103230	71
A103231	68
A103232	69
A103233	66
A103234	61
A103235	69
A103236	67
A103237	74
A103238	63
A103239	71
A103240	69
A103241	68
A103242	72
A103243	76
A103244	68
A103245	71
A103246	67
A103247	69
A103248	70
A103249	76
A103250	74
A103251	73
A103252	66
A103253	72
A103254	69
A103255	72
A103256	66
A103257	65
A103258	68
A103259	73
A103260	70
A103261	77
A103262	69
A103263	58
A103264	70
A103265	63
A103266	74
A103267	72
A103268	68
A103269	69
A103270	74
A103271	72
A103272	72
A103273	69
A103274	64
A103275	72
A103276	77
A103277	75
A103278	77
A103279	75
A103280	72
A103281	74
A103282	67
A103283	71
A103284	78
A103285	69
A103286	71
A103287	69
A103288	64
A103289	72
A103290	70
A103291	69
A103292	71
A103293	65
A103294	65
A103295	68
A103296	67
A103297	75
A103298	69
A103299	67
A103300	74
A103301	74
A103302	69
A103303	69
A103304	70
A103305	72
A103306	73
A103307	69
A103308	70
A103309	70
A103310	67
A103311	66
A103312	66
A103313	66
A103314	71
A103315	72
A103316	66
A103317	78
A103318	71
A103319	66
A103320	74
A103321	72
A103322	74
A103323	64
A103324	69
A103325	68
A103326	64
A103327	68
A103328	73
A103329	76
A103330	70
A103331	68
A103332	66
A103333	74
A103334	73
A103335	75
A103336	69
A103337	76
A103338	68
A103339	69
A103340	73
A103341	67
A103342	69
A103343	65
A103344	73
A103345	76
A103346	70
A103347	75
A103348	75
A103349	68
A103350	68
A103351	68
A103352	68
A103353	66
A103354	68
A103355	71
A103356	76
A103357	78
A103358	75
A103359	75
A103360	68
A103361	68
A103362	70
A103363	70
A103364	74
A103365	68
A103366	68
A103367	79
A103368	79
A103369	75
A103370	65
A103371	70
A103372	74
A103373	76
A103374	68
A103375	65
A103376	69
A103377	75
A103378	75
A103379	66
A103380	71
A103381	73
A103382	75
A103383	67
A103384	72
A103385	72
A103386	69
A103387	71
A103388	75
A103389	77
A103390	76
A103391	70
A103392	64
A103393	69
A103394	68
A103395	78
A103396	72
A103397	70
A103398	74
A103399	72
A103400	71
A103401	70
A103402	72
A103403	63
A103404	68
A103405	74
A103406	69
A103407	70
A103408	66
A103409	69
A103410	69
A103411	71
A103412	65
A103413	63
A103414	64
A103415	64
A103416	67
A103417	67
A103418	66
A103419	65
A103420	72
A103421	73
A103422	67
A103423	78
A103424	72
A103425	68
A103426	73
A103427	75
A103428	66
A103429	73
A103430	74
A103431	68
A103432	68
A103433	75
A103434	62
A103435	70
A103436	62
A103437	76
A103438	65
A103439	70
A103440	71
A103441	70
A103442	72
A103443	71
A103444	75
A103445	67
A103446	68
A103447	75
A103448	64
A103449	74
A103450	71
A103451	67
A103452	68
A103453	66
A103454	72
A103455	73
A103456	65
A103457	73
A103458	68
A103459	69
A103460	67
A103461	77
A103462	67
A103463	70
A103464	69
A103465	72
A103466	66
A103467	67
A103468	69
A103469	66
A103470	66
A103471	63
A103472	68
A103473	72
A103474	64
A103475	76
A103476	66
A103477	68
A103478	61
A103479	67
A103480	71
A103481	71
A103482	59
A103483	69
A103484	74
A103485	78
A103486	69
A103487	65
A103488	68
A103489	67
A103490	74
A103491	79
A103492	76
A103493	70
A103494	70
A103495	72
A103496	71
A103497	65
A103498	68
A103499	68
A103500	74
A103501	70
A103502	65
A103503	61
A103504	66
A103505	67
A103506	63
A103507	70
A103508	68
A103509	70
A103510	72
A103511	71
A103512	72
A103513	72
A103514	70
A103515	66
A103516	74
A103517	69
A103518	71
A103519	71
A103520	65
A103521	71
A103522	76
A103523	70
A103524	64
A103525	72
A103526	66
A103527	72
A103528	63
A103529	70
A103530	66
A103531	66
A103532	71
A103533	68
A103534	64
A103535	63
A103536	70
A103537	69
A103538	73
A103539	68
A103540	75
A103541	69
A103542	65
A103543	71
A103544	72
A103545	71
A103546	65
A103547	66
A103548	71
A103549	71
A103550	68
A103551	72
A103552	68
A103553	73
A103554	72
A103555	68
A103556	68
A103557	64
A103558	73
A103559	76
A103560	66
A103561	75
A103562	64
A103563	72
A103564	67
A103565	69
A103566	64
A103567	68
A103568	75
A103569	74
A103570	75
A103571	65
A103572	66
A103573	73
A103574	75
A103575	75
A103576	72
A103577	69
A103578	67
A103579	61
A103580	68
A103581	75
A103582	65
A103583	64
A103584	64
A103585	70
A103586	73
A103587	74
A103588	76
A103589	71
A103590	71
A103591	67
A103592	70
A103593	67
A103594	67
A103595	64
A103596	67
A103597	70
A103598	72
A103599	71
A103600	79
A103601	73
A103602	68
A103603	70
A103604	65
A103605	68
A103606	64
A103607	77
A103608	81
A103609	69
A103610	71
A103611	64
A103612	70
A103613	68
A103614	68
A103615	69
A103616	70
A103617	70
A103618	68
A103619	69
A103620	67
A103621	72
A103622	68
A103623	62
A103624	66
A103625	67
A103626	71
A103627	81
A103628	68
A103629	73
A103630	73
A103631	70
A103632	72
A103633	69
A103634	66
A103635	73
A103636	70
A103637	70
A103638	75
A103639	73
A103640	70
A103641	72
A103642	67
A103643	70
A103644	66
A103645	70
A103646	69
A103647	72
A103648	72
A103649	65
A103650	64
A103651	67
A103652	70
A103653	67
A103654	68
A103655	71
A103656	72
A103657	65
A103658	70
A103659	74
A103660	73
A103661	64
A103662	63
A103663	65
A103664	68
A103665	62
A103666	63
A103667	71
A103668	68
A103669	67
A103670	76
A103671	69
A103672	63
A103673	71
A103674	73
A103675	65
A103676	75
A103677	70
A103678	69
A103679	63
A103680	72
A103681	72
A103682	68
A103683	69
A103684	73
A103685	73
A103686	68
A103687	71
A103688	67
A103689	64
A103690	69
A103691	68
A103692	70
A103693	70
A103694	67
A103695	75
A103696	64
A103697	67
A103698	75
A103699	69
A103700	70
A103701	73
A103702	75
A103703	68
A103704	71
A103705	67
A103706	67
A103707	76
A103708	75
A103709	72
A103710	68
A103711	66
A103712	79
A103713	76
A103714	75
A103715	73
A103716	73
A103717	72
A103718	71
A103719	75
A103720	65
A103721	72
A103722	76
A103723	70
A103724	73
A103725	72
A103726	76
A103727	73
A103728	62
A103729	73
A103730	67
A103731	74
A103732	68
A103733	74
A103734	68
A103735	68
A103736	71
A103737	69
A103738	75
A103739	67
A103740	69
A103741	67
A103742	71
A103743	73
A103744	71
A103745	70
A103746	75
A103747	75
A103748	72
A103749	69
A103750	68
